DIRECTORATE,SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,TYPE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2021,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,852.37,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2021,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,856.96,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2021,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,870.86,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2021,216179,All Saints DC Limited,545.78,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2021,216179,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,613.86,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2021,216179,Care In Wales Limited T/A Care in the Vale,708.50,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2021,216179,Care In Wales Limited T/A Care in the Vale,736.96,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2021,216179,Care In Wales Limited T/A Care in the Vale,749.27,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2021,218419,Care In Wales Limited T/A Care in the Vale,591.42,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2021,218419,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,769.16,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/12/2021,100307,Lyreco UK Limited,"2,453.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2021,101110,Blue Sky Digital Solutions Limited,537.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2021,101110,Discovery Education Europe Limited,"1,221.30",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2021,101141,I Teach (Wales) Limited,729.86,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2021,101145,Blue Sky Digital Solutions Limited,584.44,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2021,101145,TTS Group Limited,823.80,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2021,101145,Community Sports Management Limited t/a Sports Xtra,"4,160.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2021,101171,Twenty 4 Seven Education Limited,507.15,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2021,101304,HD Adcock (Nelson) Limited,615.67,REVENUE
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,01/12/2021,130045,Celtic Kilncare Limited,"4,258.92",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,01/12/2021,140126,Talksworks Training & Development Limited,"1,300.00",REVENUE
DIRECT LEARNING AND SKILLS,CATERING COSTS IN SCHOOLS,01/12/2021,156002,ABM Catering for Leisure Limited,903.63,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/12/2021,209151,Gibbonsdown Childrens Centre Limited,522.50,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/12/2021,209151,Gibbonsdown Childrens Centre Limited,522.50,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/12/2021,209151,Gibbonsdown Childrens Centre Limited,"1,320.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/12/2021,209151,Gibbonsdown Childrens Centre Limited,"10,560.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2021,215121,iTs Designs Limited T/A Alert It,672.60,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2021,215191,NonStop Consulting Limited,"1,330.72",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2021,215488,Cardiff Homecare Limited,"9,366.50",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2021,215489,Cwtch Care Limited,507.40,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2021,215489,Cwtch Care Limited,507.40,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2021,215489,Cwtch Care Limited,508.62,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2021,215489,Allied Health-Services Limited t/a Allied Healthcare,589.68,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2021,215489,Allied Health-Services Limited t/a Allied Healthcare,712.04,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2021,215489,1 Call Care Limited,715.26,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2021,215489,Cwtch Care Limited,765.98,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2021,216179,1 Call Care Limited,502.39,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2021,218419,1 Call Care Limited,"1,959.95",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/12/2021,260060,Compass Fostering Wales Limited,"3,257.79",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/12/2021,260060,Compass Fostering Wales Limited,"3,257.79",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/12/2021,260060,Compass Fostering Wales Limited,"3,257.79",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/12/2021,260060,The Play Inspection Company Limited,"6,172.56",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/12/2021,260060,Foster Care Group Wales Cyf,"15,210.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/12/2021,260060,Birribi Limited,"20,526.34",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/12/2021,260060,Bespoke Care Group Limited,"21,200.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/12/2021,260060,Bespoke Care Group Limited,"21,200.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/12/2021,260060,Birribi Limited,"23,918.67",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/12/2021,260060,Birribi Limited,"23,918.67",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/12/2021,325380,Actavo Hire and Sales UK Limited,"1,489.29",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/12/2021,333013,Ace Site Services (UK) Limited,"1,830.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/12/2021,333102,Complete Weed Control (South Wales) Limited,"21,407.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/12/2021,341500,Ridley Recycling Limited T/A Peter Ridley Waste Systems,"13,806.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,01/12/2021,359750,Kingfisher Media Limited,"1,000.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/12/2021,365786,New Adventure Travel Limited,"25,829.70",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/12/2021,365786,Cardiff City Transport Services Limited,"124,811.26",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/12/2021,365803,Merricks Private Transport Contractors Limited,"6,814.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/12/2021,365803,Merricks Private Transport Contractors Limited,"26,213.00",REVENUE
REGULATORY SERVICES SHARED SERVICES,ENTERPRISE & SPECIALIST SERVICES,01/12/2021,403208,MD5 Limited,"2,250.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA SPECIAL SERVICES,01/12/2021,407155,Peoplekind Limited,"1,600.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/12/2021,421230,Cognitive Network Solutions Limited,"7,500.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/12/2021,422190,Lyreco UK Limited,"2,505.00",REVENUE
DIRECT POLICY,GF SHOPS ESTATES,01/12/2021,467402,Avison Young (UK) Limited,800.00,REVENUE
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,01/12/2021,812467,Burner Efficiency Services Limited,"20,141.83",CAPITAL
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,01/12/2021,812471,LCB Construction Limited,675.00,CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,01/12/2021,831503,Tarmac Trading Limited,"281,851.42",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,01/12/2021,831556,Alun Griffiths (Contractors) Limited,"268,747.16",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,01/12/2021,831568,Signs Direct (Yorkshire) Limited T/A Signs2Schools,"1,009.95",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,AR CAPITAL LEISURE,01/12/2021,835398,Roles Broderick Roofing Limited,750.00,CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL PLANNING,01/12/2021,837230,Egbert H Taylor & Co Limited,"7,800.00",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,01/12/2021,842181,Drainforce Limited,"-5,108.35",CAPITAL
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2021,101304,Adam Ayres & Ptn t/a Testing Solutions,720.90,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2021,101007,Lorraine Robinson,550.00,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,01/12/2021,140117,Andrea Kemp t/a The Lighthouse Counselling,"2,440.00",REVENUE
REGULATORY SERVICES SHARED SERVICES,ENTERPRISE & SPECIALIST SERVICES,01/12/2021,403208,Lee Reynolds,"1,455.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/12/2021,209151,Cardiff & Vale University Local Health Board,"47,303.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/12/2021,100304,Apollo Teaching Services Limited,561.66,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/12/2021,100304,New Directions (Education) Limited,936.50,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/12/2021,100304,New Directions (Education) Limited,"1,219.96",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2021,101140,New Directions (Education) Limited,563.16,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2021,101141,Celtic Teachers Limited,543.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2021,101141,Celtic Teachers Limited,572.60,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2021,101141,Apollo Teaching Services Limited,936.10,REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,01/12/2021,407119,Hays Specialist Recruitment Limited,831.39,REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,01/12/2021,407119,Hays Specialist Recruitment Limited,"1,108.52",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,01/12/2021,407119,Hays Specialist Recruitment Limited,"1,219.35",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,01/12/2021,407119,Hays Specialist Recruitment Limited,"1,256.30",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,01/12/2021,407119,Hays Specialist Recruitment Limited,"1,274.78",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,01/12/2021,407119,Hays Specialist Recruitment Limited,"1,311.74",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,01/12/2021,407119,Hays Specialist Recruitment Limited,"1,330.20",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,01/12/2021,407119,Hays Specialist Recruitment Limited,"1,330.20",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,01/12/2021,407119,Hays Specialist Recruitment Limited,"1,367.17",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,01/12/2021,407119,Hays Specialist Recruitment Limited,"1,367.17",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,01/12/2021,407119,Hays Specialist Recruitment Limited,"1,367.17",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,01/12/2021,407119,Hays Specialist Recruitment Limited,"1,773.60",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,01/12/2021,407119,Hays Specialist Recruitment Limited,"1,773.60",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,01/12/2021,130281,Annette Lewis t/a JD Cars,558.48,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/12/2021,325000,Craig Williams t/a Williams Contractors,520.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/12/2021,365789,Rhys VJ Morgan t/a Windsor Cars,900.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/12/2021,365789,Rhys VJ Morgan t/a Windsor Cars,"1,120.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/12/2021,365803,Rhys VJ Morgan t/a Windsor Cars,-990.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,01/12/2021,354037,Boys and Girls Clubs of Wales,"9,679.89",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215488,Bespoke Senior Care Limited T/A Home Instead Senior Care,"2,353.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215488,1st Grade Care Limited,"11,713.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215488,Parkrow Care Limited,"13,078.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215488,Hallows Care Limited T/A Hallows Care,"15,138.50",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215488,Heidi Christoforato t/a Churchfields Home Care,"16,965.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215489,iMeUs Healthcare Limited,509.04,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215489,iMeUs Healthcare Limited,527.22,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215489,All Care (South Wales) Limited,553.91,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215489,iMeUs Healthcare Limited,627.21,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215489,All Care (South Wales) Limited,651.04,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215489,iMeUs Healthcare Limited,690.84,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215489,iMeUs Healthcare Limited,700.14,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215489,All Care (South Wales) Limited,702.16,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215489,All Care (South Wales) Limited,702.40,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215489,All Care (South Wales) Limited,731.87,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215489,All Care (South Wales) Limited,739.90,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215489,iMeUs Healthcare Limited,745.38,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215489,All Care (South Wales) Limited,754.56,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215489,iMeUs Healthcare Limited,763.70,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215489,iMeUs Healthcare Limited,772.65,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215489,All Care (South Wales) Limited,796.48,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215489,iMeUs Healthcare Limited,799.92,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215489,All Care (South Wales) Limited,806.96,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215489,All Care (South Wales) Limited,859.36,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215489,iMeUs Healthcare Limited,"1,199.88",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,216179,All Care (South Wales) Limited,880.32,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,216179,All Care (South Wales) Limited,"1,226.16",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,217909,All Care (South Wales) Limited,713.28,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,02/12/2021,100304,A-Day Consultants Limited T/A Academics,502.70,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,02/12/2021,100304,A-Day Consultants Limited T/A Academics,502.70,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,02/12/2021,100304,A-Day Consultants Limited T/A Academics,502.70,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,02/12/2021,100304,A-Day Consultants Limited T/A Academics,502.70,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,02/12/2021,100304,A-Day Consultants Limited T/A Academics,502.70,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,02/12/2021,100304,Revised Recruitment Group Limited,524.50,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,02/12/2021,100304,Manhire Jobshop Limited,541.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,02/12/2021,100304,A-Day Consultants Limited T/A Academics,680.54,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,02/12/2021,100304,A & R Contract Cleaning Specialist Limited,921.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,02/12/2021,102604,Inspired Learners Limited,720.00,REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,02/12/2021,102652,Autism Bristol Limited,615.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOL IMPROVEMENT,02/12/2021,102801,Hounslow Language Service Limited,"1,890.00",REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,02/12/2021,109020,Now Education Group Limited,"3,276.24",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,02/12/2021,140122,Childcare Vouchers Limited,-537.00,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,02/12/2021,140122,Childcare Vouchers Limited,"8,166.56",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,02/12/2021,140131,Matrix SCM Limited,"123,481.62",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,02/12/2021,209163,Montague Place (W1) Limited T/A Westbourne Schools,804.60,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215488,Lovine Care Limited,"3,068.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215488,E&G Senior Care Limited t/a Right at Home (Bridgend & Vale of Glamorgan),"6,701.50",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,215488,Allied Health-Services Limited t/a Allied Healthcare,"19,045.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,216179,Staff Management Limited t/a Active Assistance,"6,730.08",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2021,217909,Everycare (Cardiff) Limited,"1,619.38",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,02/12/2021,300600,Health and Safety Executive,"2,050.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,02/12/2021,319010,Fleetwheel Limited,733.82,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,02/12/2021,319010,Vehicle Weighing Solutions Limited,789.50,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,02/12/2021,319010,C & K Supplies (UK) Limited,"1,998.32",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,02/12/2021,319010,Innovative Safety Systems Limited,"2,990.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,02/12/2021,325366,Standard Signs & Traffic Systems Limited,776.90,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,02/12/2021,325791,Conemasters Limited,"8,835.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,02/12/2021,325810,Vaisala Limited,"26,455.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,02/12/2021,325851,Standard Signs & Traffic Systems Limited,"1,073.83",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,02/12/2021,333013,Ace Site Services (UK) Limited,850.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,02/12/2021,333154,The Firewood Company (UK) Limited T/A Esa Tree Care,"1,370.90",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,02/12/2021,333154,The Firewood Company (UK) Limited T/A Esa Tree Care,"2,860.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,02/12/2021,333600,Floodlighting & Electrical Services Limited,"3,478.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,02/12/2021,350742,Business in Focus Limited,"9,562.80",REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,02/12/2021,356020,Glasdon UK Limited,874.50,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,02/12/2021,365789,Creigiau Travel Limited,"8,822.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,02/12/2021,365790,Creigiau Travel Limited,"7,744.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,02/12/2021,365793,Creigiau Travel Limited,"17,424.00",REVENUE
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,02/12/2021,812448,Phonelink Installations Limited,"3,189.00",CAPITAL
DIRECT CAPITAL SOCIAL SERVICES,CAPITAL COMM CARE & HEALTH,02/12/2021,821084,Wales Environmental Limited T/A Cardiff Drain Cleaning Co,650.00,CAPITAL
DIRECT CAPITAL SOCIAL SERVICES,CAPITAL COMM CARE & HEALTH,02/12/2021,821084,Wales Environmental Limited T/A Cardiff Drain Cleaning Co,650.00,CAPITAL
DIRECT CAPITAL SOCIAL SERVICES,CAPITAL COMM CARE & HEALTH,02/12/2021,821084,Wales Environmental Limited T/A Cardiff Drain Cleaning Co,650.00,CAPITAL
DIRECT CAPITAL SOCIAL SERVICES,CAPITAL COMM CARE & HEALTH,02/12/2021,821084,Wales Environmental Limited T/A Cardiff Drain Cleaning Co,650.00,CAPITAL
