"DIRECTORATE
",SUB DIRECTORATE,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,TYPE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,101202,A-Day Consultants Limited T/A Academics,593.76,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,101202,Konica Minolta Business Solutions Limited,879.32,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,101216,Solutions in Technology Limited,548.70,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,101216,A-Day Consultants Limited T/A Academics,947.36,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,101221,Cornerstones Education Limited,"1,000.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,101241,Cornerstones Education Limited,800.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,101261,A & R Contract Cleaning Specialist Limited,"2,404.10",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,101315,PHS Group Plc,-561.18,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,101315,Findel Education Limited,561.86,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,101315,St John Cymru - Wales,806.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,102593,Now Education Group Limited,556.35,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,102593,Now Education Group Limited,556.35,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,102593,Now Education Group Limited,556.35,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,102593,Now Education Group Limited,556.35,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,102593,Now Education Group Limited,556.35,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,102593,Now Education Group Limited,556.35,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,102593,Now Education Group Limited,556.35,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,102593,Now Education Group Limited,556.35,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,102593,Now Education Group Limited,556.35,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,102593,Now Education Group Limited,556.35,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,102593,Penarth Autocare Limited,570.35,REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,01/12/2022,102716,When The Adults Change Limited,"4,000.00",REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,01/12/2022,102716,When The Adults Change Limited,"10,875.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/12/2022,103095,Now Education Group Limited,549.25,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,104385,3P Learning Limited,855.00,REVENUE
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,01/12/2022,130041,Adapt Business Services Limited,"1,056.97",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,01/12/2022,140121,Fire-Rite (UK) Limited,"2,000.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,01/12/2022,140131,Matrix SCM Limited,"108,787.71",REVENUE
DIRECT LEARNING AND SKILLS,CATERING COSTS IN SCHOOLS,01/12/2022,156002,ABM Catering for Leisure Limited,"1,219.38",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,Hafod Housing Association Limited,532.73,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,Hafod Housing Association Limited,"1,028.72",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,216181,Hearing Products International Limited,"1,502.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/12/2022,260277,E4Law Limited t/a Lextox,"1,188.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/12/2022,260281,Cheka Safeguarding Services Limited,675.00,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/12/2022,260281,Cheka Safeguarding Services Limited,"1,907.60",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,01/12/2022,319010,Car Hire (Days of Swansea) Limited T/A Days Rental,535.92,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,01/12/2022,319010,Car Hire (Days of Swansea) Limited T/A Days Rental,602.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,01/12/2022,319010,Enterprise Rent-A-Car UK Limited T/A Flex E Rent,613.76,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,01/12/2022,319010,Leeds Commercial Limited T/A LC Vehicle Hire,"1,155.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/12/2022,325406,Ran Hire and Sales Limited,679.60,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/12/2022,325406,Ran Hire and Sales Limited,809.60,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/12/2022,325406,Ran Hire and Sales Limited,"2,704.40",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/12/2022,325600,Drainforce Limited,"1,674.96",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/12/2022,325682,Volos Limited,800.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/12/2022,333013,Ace Site Services (UK) Limited,650.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/12/2022,341165,FCC Recycling (UK) Limited,"5,180.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,01/12/2022,354717,Birketts LLP,"3,336.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,01/12/2022,356020,Wyevale Nurseries Limited,"2,080.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,NEW REGENERATION,01/12/2022,356021,Wyevale Nurseries Limited,"2,080.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/12/2022,365789,Merricks Private Transport Contractors Limited,828.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/12/2022,365789,A2Z Taxi Vale of Glamorgan Limited,850.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/12/2022,365789,A2Z Taxi Vale of Glamorgan Limited,"1,116.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/12/2022,365789,Pencoed Travel Limited,"2,700.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/12/2022,365789,Cresta Cars Limited t/a Cresta Coaches,"6,300.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/12/2022,365790,A2Z Taxi Vale of Glamorgan Limited,702.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/12/2022,365790,A2Z Taxi Vale of Glamorgan Limited,"1,394.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/12/2022,365790,Merricks Private Transport Contractors Limited,"1,530.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/12/2022,365790,Merricks Private Transport Contractors Limited,"1,620.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/12/2022,365790,A2Z Taxi Vale of Glamorgan Limited,"1,870.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,01/12/2022,400050,Fletcher Law Limited,"5,565.00",REVENUE
REGULATORY SERVICES SHARED SERVICES,CLOSED COST CENTRES,01/12/2022,403135,VIP-System Limited,"7,680.60",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/12/2022,405125,Sarah Marriott Properties Limited,"1,507.69",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,01/12/2022,407119,RPA Quantity Surveyors Limited t/a RPA,"3,205.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,01/12/2022,407119,RPA Quantity Surveyors Limited t/a RPA,"3,890.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,HRA SPECIAL SERVICES,01/12/2022,407260,Lyreco UK Limited,650.48,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/12/2022,422070,G2 Recruitment Solutions Limited,"1,575.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/12/2022,422160,G2 Recruitment Solutions Limited,"1,239.50",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/12/2022,422160,G2 Recruitment Solutions Limited,"1,676.55",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,01/12/2022,440530,4Net Technologies Limited,"-9,935.52",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,01/12/2022,440530,4Net Technologies Limited,"-9,934.11",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,01/12/2022,440530,4Net Technologies Limited,"-9,894.15",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,01/12/2022,440530,Allied Publicity Services (Manchester) Limited t/a APS Group,976.48,REVENUE
DIRECT CAPITAL LEARN AND SKILLS,CAPITAL SCHOOLS,01/12/2022,810122,AECOM Limited,"4,104.00",CAPITAL
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,01/12/2022,812532,LCB Construction Limited,"19,125.00",CAPITAL
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,01/12/2022,842077,Nationwide Windows Limited,"2,916.51",CAPITAL
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,104385,Cardiff County Council,"1,137.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GARAGE,01/12/2022,319010,Vaughan Davies & Ptn t/a J Davies & Son,"3,000.00",REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,01/12/2022,422003,National Grid Electricity Distribution Plc,"1,482.07",REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,01/12/2022,190013,Hollie Thomas,"4,375.00",REVENUE
DIRECT LEARNING AND SKILLS,ALN and Wellbeing,01/12/2022,190056,Marisa Hopkins,607.74,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/12/2022,260210,Helena Jones,725.00,REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/12/2022,405100,Lyndon Mustoe,"2,492.40",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/12/2022,405100,Lyndon Mustoe,"2,744.92",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/12/2022,405100,Lyndon Mustoe,"2,907.80",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/12/2022,405100,Lyndon Mustoe,"3,323.44",REVENUE
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,01/12/2022,842181,Hugh James Client Account,"1,837.50",CAPITAL
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,102593,Cardiff & Vale University Local Health Board,"13,783.75",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,101075,Prospero Recruitment Limited,899.72,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,101202,Valley Education Services Limited,"1,050.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,101216,New Directions (Education) Limited,592.86,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,101261,New Directions (Education) Limited,516.05,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,101261,New Directions (Education) Limited,516.05,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,102593,Teaching Personnel Limited,603.10,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,102593,Teaching Personnel Limited,609.75,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,102593,Teaching Personnel Limited,609.75,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,102593,New Directions (Education) Limited,695.95,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/12/2022,102593,Teaching Personnel Limited,"1,013.45",REVENUE
DIRECT LEARNING AND SKILLS,STANDARDS AND PROVISIONS,01/12/2022,102604,New Directions (Education) Limited,535.00,REVENUE
DIRECT LEARNING AND SKILLS,STANDARDS AND PROVISIONS,01/12/2022,102604,New Directions (Education) Limited,535.00,REVENUE
DIRECT LEARNING AND SKILLS,STANDARDS AND PROVISIONS,01/12/2022,102604,New Directions (Education) Limited,551.63,REVENUE
DIRECT LEARNING AND SKILLS,STANDARDS AND PROVISIONS,01/12/2022,102604,New Directions (Education) Limited,600.00,REVENUE
DIRECT LEARNING AND SKILLS,STANDARDS AND PROVISIONS,01/12/2022,102604,New Directions (Education) Limited,600.00,REVENUE
DIRECT LEARNING AND SKILLS,STANDARDS AND PROVISIONS,01/12/2022,102604,New Directions (Education) Limited,600.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/12/2022,103055,Bay Resourcing Limited,993.15,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/12/2022,103593,Teaching Personnel Limited,"1,013.45",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/12/2022,103593,Teaching Personnel Limited,"1,013.45",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,01/12/2022,103593,New Directions (Education) Limited,"1,028.30",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,IOS Recruitment & Training Services Limited,575.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,IOS Recruitment & Training Services Limited,595.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,IOS Recruitment & Training Services Limited,595.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,IOS Recruitment & Training Services Limited,595.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,IOS Recruitment & Training Services Limited,630.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,IOS Recruitment & Training Services Limited,630.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,IOS Recruitment & Training Services Limited,630.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,IOS Recruitment & Training Services Limited,663.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,IOS Recruitment & Training Services Limited,663.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,IOS Recruitment & Training Services Limited,770.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,IOS Recruitment & Training Services Limited,770.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,IOS Recruitment & Training Services Limited,840.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,IOS Recruitment & Training Services Limited,840.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,IOS Recruitment & Training Services Limited,840.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,IOS Recruitment & Training Services Limited,"1,120.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,IOS Recruitment & Training Services Limited,"1,120.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,IOS Recruitment & Training Services Limited,"1,120.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,216179,IOS Recruitment & Training Services Limited,663.00,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,216179,IOS Recruitment & Training Services Limited,830.00,REVENUE
DIRECT MANAGING DIRECTOR AND RESOURCES,GF LEGAL AND DEMOCRATIC,01/12/2022,400050,Sellick Partnership Limited,"2,003.18",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,Vale Care Services Limited,561.02,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,Vale Care Services Limited,561.02,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,Vale Care Services Limited,561.02,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,Vale Care Services Limited,561.02,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,Vale Care Services Limited,"1,120.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,Vale Care Services Limited,"1,120.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,Vale Care Services Limited,"1,120.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/12/2022,215489,Vale Care Services Limited,"1,120.00",REVENUE
DIRECT LEARNING AND SKILLS,STANDARDS AND PROVISIONS,01/12/2022,130280,John P Lewis t/a JPL Sound & Communications,925.00,REVENUE
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,01/12/2022,180001,Dinah Guilfoyle T/A Dinahvagina,"1,050.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/12/2022,260130,Walter Standen T/A Standens Contract Hire,924.00,REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/12/2022,260130,Walter Standen T/A Standens Contract Hire,"1,120.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/12/2022,260276,Walter Standen T/A Standens Contract Hire,"1,210.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/12/2022,260276,Walter Standen T/A Standens Contract Hire,"1,764.00",REVENUE
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/12/2022,260276,Walter Standen T/A Standens Contract Hire,"1,911.00",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/12/2022,333155,Julian Heinam t/a JV Tree Services,"14,312.20",REVENUE
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/12/2022,405100,Steve Harcourt T/A Lovely Jubbly,558.00,REVENUE
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,01/12/2022,812541,Karen Simick t/a Learn About Childcare,"8,430.00",CAPITAL
DIRECT POLICY,GF SHOPS ESTATES,01/12/2022,465201,Forget-Me-Not Chorus,695.99,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2022,215489,Willowmere Home Care Agency Limited,513.09,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2022,215489,Willowmere Home Care Agency Limited,518.56,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2022,215489,Willowmere Home Care Agency Limited,534.99,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2022,215489,Willowmere Home Care Agency Limited,560.32,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2022,215489,Willowmere Home Care Agency Limited,571.48,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2022,215489,Willowmere Home Care Agency Limited,815.92,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2022,215489,Willowmere Home Care Agency Limited,856.30,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2022,215489,Willowmere Home Care Agency Limited,884.38,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2022,215489,Willowmere Home Care Agency Limited,884.38,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2022,215489,Willowmere Home Care Agency Limited,898.10,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2022,215489,Willowmere Home Care Agency Limited,932.40,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2022,215489,Willowmere Home Care Agency Limited,993.88,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2022,216179,Willowmere Home Care Agency Limited,613.20,REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2022,217909,Recovery Care Limited,"5,440.00",REVENUE
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,02/12/2022,218321,Recovery Care Limited,"2,808.16",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101004,A & R Contract Cleaning Specialist Limited,544.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101004,Blue Sky Digital Solutions Limited,812.60,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101006,Springfield Supplies & Projects Limited,601.30,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101006,Springfield Business Papers Limited,643.50,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101025,Total Gas & Power Limited,511.45,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101031,Ecommercial Cleaning Services Limited,"2,615.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101031,Office Essentials Limited,"7,782.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101032,Cottrell Park Limited,529.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101032,Complete Business Solutions Group Limited,600.75,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101032,Cardiff PAT Test Limited,880.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101032,Seesaw Learning Inc,"1,763.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101055,Suppleo Recruitment Limited t/a Suppleo Education,571.45,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101094,A-Day Consultants Limited T/A Academics,537.40,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101094,A-Day Consultants Limited T/A Academics,537.40,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101094,A & R Contract Cleaning Specialist Limited,"2,324.22",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101095,Askfrank Limited,784.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101171,A-Day Consultants Limited T/A Academics,537.55,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101171,A-Day Consultants Limited T/A Academics,550.00,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101171,A-Day Consultants Limited T/A Academics,788.20,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101173,A & R Contract Cleaning Specialist Limited,"2,163.64",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101202,Total Gas & Power Limited,694.84,REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101216,2simple Software Limited,"2,020.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101229,Total Gas & Power Limited,"1,100.82",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101229,3P Learning Limited,"1,938.00",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101229,A & R Contract Cleaning Specialist Limited,"2,389.94",REVENUE
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,02/12/2022,101241,Solutions in Technology Limited,504.39,REVENUE
