Directorate,Sub Directorate,"ACCOUNTING
DATE",COST CENTRE,VENDOR NAME,INVOICE DISTRIBUTION AMOUNT,Type
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,GJ Care & Training Limited,606.69,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,All Care (South Wales) Limited,665.95,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,GJ Care & Training Limited,732.86,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,218321,Hafod Care Association Limited,645.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,218419,Parkrow Care Limited,655.54,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2019,101065,Findel Education Limited,743.98,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2019,101065,ARC Electrical Engineering Solutions Limited,"1,419.60",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2019,101202,A-Day Consultants Limited T/A Academics,511.32,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2019,102593,Apple Retail UK Limited,999.17,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2019,102593,Apple Retail UK Limited,999.17,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2019,102593,Apple Retail UK Limited,999.17,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2019,102593,Nustream Limited,"3,639.14",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2019,102593,Computer Systems in Education Limited,"9,295.60",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,01/10/2019,130041,Supacleen Limited,"1,016.50",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF HUMAN RESOURCES,01/10/2019,140122,Childcare Vouchers Limited,"20,623.02",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,01/10/2019,150401,WR Bishop (Tonyrefail) Limited,"2,334.06",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,01/10/2019,150401,Brake Bros Limited,"6,618.86",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,01/10/2019,150401,Castell Howell Foods Limited,"10,118.95",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,01/10/2019,150671,Peter's Food Service Limited,"1,626.20",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,01/10/2019,150671,Chapple & Jenkins Limited,"3,210.39",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,01/10/2019,150671,Castell Howell Foods Limited,"3,710.89",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,01/10/2019,150671,Brake Bros Limited,"3,823.89",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,01/10/2019,157800,Castell Howell Foods Limited,"1,152.80",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,01/10/2019,180001,Newsquest Media (Southern) Limited T/A Newsquest Midlands Wales & South West,576.00,Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,01/10/2019,212731,PHS Group Plc,521.41,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Grangelodge Residential Home Limited t/a Grangelodge,533.36,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Cwtch Care Limited,535.92,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Linc-Cymru Housing Association Limited t/a Ty Coch Care Home,662.58,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,216179,Grangelodge Residential Home Limited t/a Grangelodge,851.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,Consensus Support Services Limited t/a Ty Machen,"2,353.68",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,218419,Cwtch Care Limited,"1,292.97",Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,01/10/2019,303930,Edmundson Electrical Limited,"1,455.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,01/10/2019,303950,Cardiff Lift Company Limited,"3,305.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,01/10/2019,304103,AKW Medi-Care Limited,568.95,Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - MRA,01/10/2019,305808,SMK Building & Maintenance Limited,"25,168.92",Revenue
DIRECT ENVIRONMENT AND HOUSING,PUBLIC BUILDINGS,01/10/2019,305874,G.P.H.I.T (Integrated Services) Limited,"1,600.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING CARETAKING/SECURITY,01/10/2019,312160,HSG Facilities Management Limited,"1,366.20",Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,01/10/2019,319010,Trash UK Limited,725.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,01/10/2019,319010,Trash UK Limited,725.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,01/10/2019,319010,Trash UK Limited,725.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GARAGE,01/10/2019,319010,Trash UK Limited,725.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/10/2019,325600,Kordel Limited,"1,939.79",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/10/2019,325600,Kordel Limited,"2,197.84",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/10/2019,325682,Landmark Surveys (Wales) Limited,695.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/10/2019,325894,Cemex UK Materials Limited,605.94,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/10/2019,333013,Ace Site Services (UK) Limited,650.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,01/10/2019,333013,Ace Site Services (UK) Limited,970.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,01/10/2019,365802,Merricks Private Transport Contractors Limited,600.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,REGULATORY SERVICES SHARED SERVICES,01/10/2019,403135,Institute of Licensing Limited,680.00,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,REGULATORY SERVICES SHARED SERVICES,01/10/2019,403229,Killgerm Chemicals Limited,"1,082.22",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,01/10/2019,407100,Interceptor Solutions Limited,"2,500.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF CORPORATE AND CUSTOMER SERVICES,01/10/2019,440530,TEC Services Association C.I.C,"1,260.00",Revenue
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,01/10/2019,842145,SMK Building & Maintenance Limited,"2,494.80",Capital
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,01/10/2019,405113,Cardiff County Council,"2,558.76",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2019,102593,David S Jarman & Ptn t/a Solution Express,611.70,Revenue
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,01/10/2019,812332,Peter Regan & Ptn t/a Sonic Alarm Systems,720.00,Capital
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2019,102593,Cardiff & Vale University Local Health Board,"12,177.50",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2019,102593,Cardiff & Vale University Local Health Board,"13,729.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,REGULATORY SERVICES SHARED SERVICES,01/10/2019,403204,University of the West of England,"3,948.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2019,101004,New Directions (Education) Limited,551.10,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2019,101305,Teaching Personnel Limited,687.45,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2019,101305,Bay Resourcing Limited,"1,113.51",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2019,102593,Teaching Personnel Limited,520.80,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2019,102593,Teaching Personnel Limited,520.80,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2019,102593,Teaching Personnel Limited,520.80,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2019,102593,Teaching Personnel Limited,520.80,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2019,102593,Teaching Personnel Limited,520.80,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2019,102594,BS Project Services Limited,"1,276.52",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2019,102594,BS Project Services Limited,"1,276.52",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,01/10/2019,104381,Apollo Teaching Services Limited,658.24,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,01/10/2019,260210,Liquid Personnel Limited,"1,406.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HOUSING - HRA,01/10/2019,303910,Hays Specialist Recruitment Limited,586.08,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,01/10/2019,323685,Hays Specialist Recruitment Limited,"1,548.75",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,500.63,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Middlepatch Limited T/A College Fields Nursing Home,501.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Middlepatch Limited T/A College Fields Nursing Home,504.30,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,507.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,508.51,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,511.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,511.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,514.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Waverley Care Centre Limited,516.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,516.96,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Waverley Care Centre Limited,518.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,519.21,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,523.33,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,524.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,MHA Care Group t/a Morel Court,527.59,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Northcote Developments Limited,531.92,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Baltimore Care Limited,532.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,532.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Baltimore Care Limited,533.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Hafod Housing Association Limited T/A Brocastle Manor (Care Home),533.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Northcote Developments Limited,534.54,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Waverley Care Centre Limited,535.83,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Northcote Developments Limited,537.07,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,MHA Care Group t/a Ty Gwyn Private Nursing Home,538.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Middlepatch Limited T/A College Fields Nursing Home,538.39,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Middlepatch Limited T/A College Fields Nursing Home,541.56,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Baltimore Care Limited,542.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Northcote Developments Limited,544.80,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,MHA Care Group t/a Morel Court,547.47,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,The Royal Masonic Benevolent Institution Care Company T/A Albert Edward Prince of Wales Court,548.01,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Middlepatch Limited T/A College Fields Nursing Home,552.16,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,557.39,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Waverley Care Centre Limited,557.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Middlepatch Limited T/A College Fields Nursing Home,560.41,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Waverley Care Centre Limited,562.32,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Middlepatch Limited T/A College Fields Nursing Home,565.75,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Middlepatch Limited T/A College Fields Nursing Home,566.94,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Waverley Care Centre Limited,572.64,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Llangoedmor Properties Limited T/A Parkside Residential Home,572.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Acorn Luxury Care Limited,579.82,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Middlepatch Limited T/A College Fields Nursing Home,593.31,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Beatrice Webb Residential Home,598.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Middlepatch Limited T/A College Fields Nursing Home,605.60,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Middlepatch Limited T/A College Fields Nursing Home,605.60,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,The Manor House St Hilary Limited T/A The Manor House,606.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Waverley Care Centre Limited,606.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Waverley Care Centre Limited,607.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,612.66,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Middlepatch Limited T/A College Fields Nursing Home,616.01,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Middlepatch Limited T/A College Fields Nursing Home,619.13,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Middlepatch Limited T/A College Fields Nursing Home,622.04,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,MHA Care Group t/a Morel Court,622.61,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Waverley Care Centre Limited,623.95,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Middlepatch Limited T/A College Fields Nursing Home,624.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Middlepatch Limited T/A College Fields Nursing Home,624.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Middlepatch Limited T/A College Fields Nursing Home,624.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Middlepatch Limited T/A College Fields Nursing Home,624.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Oak House Care Limited T/a Oak House Care Home,626.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Middlepatch Limited T/A College Fields Nursing Home,631.04,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Middlepatch Limited T/A College Fields Nursing Home,634.20,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,646.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,648.26,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Oakville Care Limited t/a Romilly Nursing Home,667.28,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Springbank Care Home Limited T/A Springbank Nursing Home,684.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Waverley Care Centre Limited,695.59,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Waverley Care Centre Limited,723.74,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,HC-One Limited t/a Quarry Hall,725.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Waverley Care Centre Limited,736.79,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Waverley Care Centre Limited,736.79,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Middlepatch Limited T/A College Fields Nursing Home,761.94,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Forge Care Homes Limited t/a The Forge Care Centre,925.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Waverley Care Centre Limited,926.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,Leonard Cheshire Disability,"1,319.31",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,215489,The Royal Masonic Benevolent Institution Care Company T/A Albert Edward Prince of Wales Court,"2,702.50",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,216179,Springbank Care Home Limited T/A Springbank Nursing Home,507.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,216179,Springbank Care Home Limited T/A Springbank Nursing Home,547.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,216179,Springbank Care Home Limited T/A Springbank Nursing Home,547.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,216179,Crusader Medical Care Limited T/A St Saviours Nursing Home,561.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,216179,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,571.45,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,216179,Springbank Care Home Limited T/A Springbank Nursing Home,583.42,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,216179,Ely Court Care Limited t/a Ely Court Care Home,683.18,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,216179,Springbank Care Home Limited T/A Springbank Nursing Home,793.10,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,216179,Leonard Cheshire Disability,"1,248.73",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,216179,Llysywaun Limited t/a Bayview Lodge Nursing Home,"1,340.33",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,216179,Voyage 1 Limited t/a Falcons Rest & Poachers Cottage,"1,780.75",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,216179,Care 4 U (Neath) Limited,"1,806.90",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,216179,Amethyst Healthcare Limited t/a Hillstone House,"1,874.12",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,216179,Valebrook Care Homes Limited,"1,909.55",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,216179,Voyage 1 Limited t/a Brook Lodge,"2,606.71",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,523.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,534.51,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,Glasallt Fawr Camphill Centre,"1,046.12",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,The Cedars Care Services Limited T/A Ashgrove Care Home,"1,056.04",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,The Cedars Care Services Limited T/A Oaklands,"1,092.99",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,Vale Phoenix Limited,"1,145.13",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,Ocean Community Services Limited t/a Westminster Court Care Home,"1,152.42",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,Vale Phoenix Limited,"1,184.41",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,Heatherleigh Care Limited t/a 106 Splott Road,"1,296.52",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,The Cedars Care Services Limited t/a The Cedars,"1,446.35",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,Valebrook Care Homes Limited,"1,492.18",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,Valebrook Care Homes Limited,"1,522.85",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,Amethyst Healthcare Limited t/a Hillstone House,"1,548.83",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,Heatherleigh Care Limited t/a 106 Splott Road,"1,656.71",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,The Cedars Care Services Limited t/a The Cedars,"1,669.12",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,Valebrook Care Homes Limited,"1,750.87",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,Amethyst Healthcare Limited t/a Hillstone House,"1,779.76",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,Llysywaun Limited t/a Bayview Lodge Nursing Home,"1,821.45",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,Valebrook Care Homes Limited,"1,861.19",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,Valebrook Care Homes Limited,"1,910.35",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,The Cedars Care Services Limited t/a Sycamore House,"1,915.42",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,Accomplish Group Limited,"1,928.22",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,01/10/2019,217909,Valebrook Care Homes Limited,"2,116.17",Revenue
